xml_path,image_path,status,iou,gt_text,pred_text,det_conf,text_conf,cer,exact
data_prepared/indian_lp\af608b5e-07d6-4bcf-84d0-f0cba9e54e12___Skoda-Superb-Rear-Profile.jpg.xml,data_prepared/indian_lp\af608b5e-07d6-4bcf-84d0-f0cba9e54e12___Skoda-Superb-Rear-Profile.jpg.jpeg,matched,0.6675919500346982,MH20CS4946,MH20CS4946,0.8384519815444946,0.9472595930099488,0.0,1
data_prepared/indian_lp\aff1f53b-3259-44f0-9718-05fb64dc8ba1___Untitled.xml,data_prepared/indian_lp\aff1f53b-3259-44f0-9718-05fb64dc8ba1___Untitled.png,gt_missed,0.0,KA03NA8385,,0.0,0.0,1.0,0
data_prepared/indian_lp\aff1f53b-3259-44f0-9718-05fb64dc8ba1___Untitled.xml,data_prepared/indian_lp\aff1f53b-3259-44f0-9718-05fb64dc8ba1___Untitled.png,pred_unmatched,0.0,,KA03NA8385,0.8519955277442932,0.9837875068187714,,0
data_prepared/indian_lp\b117ba53-d563-49c2-806b-343666616815___new_Maruti-Suzuki-recalls-75419-Baleno-cars-1961-DZire-cars-only-AGS-variant-Motown-India-Bureau-2-810.jpg.xml,data_prepared/indian_lp\b117ba53-d563-49c2-806b-343666616815___new_Maruti-Suzuki-recalls-75419-Baleno-cars-1961-DZire-cars-only-AGS-variant-Motown-India-Bureau-2-810.jpg.jpeg,matched,0.6498036498036498,HR26CR3302,HR26CR3302,0.8435268402099609,0.9598389744758606,0.0,1
data_prepared/indian_lp\b176b317-68a9-4c38-ac39-55e5244c9b9c___60653.jpg.xml,data_prepared/indian_lp\b176b317-68a9-4c38-ac39-55e5244c9b9c___60653.jpg.jpeg,matched,0.7557965594614809,MH02AJ344,MH02AJ344,0.6438174843788147,0.9687426222695245,0.0,1
data_prepared/indian_lp\b266759c-f9e9-47c1-9042-4c7aef7d441d___1711769d1514801394t-toyota-innova-crysta-2-4-gx-ownership-review-edit-10-000-km-service-done-vs.jpg.xml,data_prepared/indian_lp\b266759c-f9e9-47c1-9042-4c7aef7d441d___1711769d1514801394t-toyota-innova-crysta-2-4-gx-ownership-review-edit-10-000-km-service-done-vs.jpg.jpeg,matched,0.6335403726708074,KA21M5519,KA01M551,0.8784807920455933,0.7164401113986969,0.2222222222222222,0
data_prepared/indian_lp\b3e82163-400b-4211-bb99-a5b53fb13a25___new_IMG_8883.jpg.xml,data_prepared/indian_lp\b3e82163-400b-4211-bb99-a5b53fb13a25___new_IMG_8883.jpg.jpeg,matched,0.7577941669460275,MH20BY3665,MH20BY3665,0.875755250453949,0.9739383339881897,0.0,1
data_prepared/indian_lp\b4eb91cd-3e77-40c2-bbe6-13d42f2ea4ba___INNOVA_Euro_Number_Plates.jpg.xml,data_prepared/indian_lp\b4eb91cd-3e77-40c2-bbe6-13d42f2ea4ba___INNOVA_Euro_Number_Plates.jpg.jpeg,matched,0.5388127853881278,KL43B2344,KL43B2344,0.8519490361213684,0.9783346851666769,0.0,1
data_prepared/indian_lp\b5b41a4b-8913-4af6-9419-ac6398d266b0___161893107_2_1000x700_innava-with-fancy-number-upload-photos.jpg.xml,data_prepared/indian_lp\b5b41a4b-8913-4af6-9419-ac6398d266b0___161893107_2_1000x700_innava-with-fancy-number-upload-photos.jpg.jpeg,matched,0.6414151925078043,KL454455,KL454455,0.8369510173797607,0.9745955094695091,0.0,1
data_prepared/indian_lp\b78259be-7ef5-4499-b9a2-2b8a37660e8b___Maruti-Suzuki-Celerio-Front-Number-Plates-Design.jpg.xml,data_prepared/indian_lp\b78259be-7ef5-4499-b9a2-2b8a37660e8b___Maruti-Suzuki-Celerio-Front-Number-Plates-Design.jpg.jpeg,matched,0.5710901810388584,KL10AW2814,KL10AW2814,0.8602080941200256,0.9360390305519104,0.0,1
data_prepared/indian_lp\b78553c7-977e-49a2-b3d2-42825d83c8b0___1557297d1474517501-toyota-innova-crysta-official-review-20160920_191445.jpg.xml,data_prepared/indian_lp\b78553c7-977e-49a2-b3d2-42825d83c8b0___1557297d1474517501-toyota-innova-crysta-official-review-20160920_191445.jpg.jpeg,matched,0.5813728649693845,KL01KL0KL01,KL01KL0L0,0.824971079826355,0.7124332752492692,0.18181818181818182,0
data_prepared/indian_lp\b79f870d-15c7-48e3-8874-7c0e53e29f75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_754eab882b8290b29a0454dd45580a39_555X416_1 - Copy (2).xml,data_prepared/indian_lp\b79f870d-15c7-48e3-8874-7c0e53e29f75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_754eab882b8290b29a0454dd45580a39_555X416_1 - Copy (2).jpg,matched,0.7446153846153846,HR26CP3135,HR26CP3135,0.8235770463943481,0.9460196495056152,0.0,1
data_prepared/indian_lp\b79f870d-15c7-48e3-8874-7c0e53e29f75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_754eab882b8290b29a0454dd45580a39_555X416_1 - Copy (3).xml,data_prepared/indian_lp\b79f870d-15c7-48e3-8874-7c0e53e29f75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_754eab882b8290b29a0454dd45580a39_555X416_1 - Copy (3).jpg,matched,0.6179615110477548,CRETA,CRETA,0.8027262091636658,0.8637386202812195,0.0,1
data_prepared/indian_lp\b79f870d-15c7-48e3-8874-7c0e53e29f75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_754eab882b8290b29a0454dd45580a39_555X416_1 - Copy.xml,data_prepared/indian_lp\b79f870d-15c7-48e3-8874-7c0e53e29f75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_754eab882b8290b29a0454dd45580a39_555X416_1 - Copy.jpg,matched,0.5971675845790716,DUSTER,DJ51ER,0.8262515664100647,0.8246218164761862,0.5,0
data_prepared/indian_lp\b79f870d-15c7-48e3-8874-7c0e53e29f75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_754eab882b8290b29a0454dd45580a39_555X416_1.xml,data_prepared/indian_lp\b79f870d-15c7-48e3-8874-7c0e53e29f75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_754eab882b8290b29a0454dd45580a39_555X416_1.jpg,matched,0.791095890410959,RJ27TC0530,RJ27TC0530,0.8373339176177979,0.8428088903427124,0.0,1
data_prepared/indian_lp\b7fd8aaa-8621-449f-b99c-f45778f1a25c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_1208485d1392541449-nissan-terrano-official-review-img_20140215_181507.xml,data_prepared/indian_lp\b7fd8aaa-8621-449f-b99c-f45778f1a25c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_1208485d1392541449-nissan-terrano-official-review-img_20140215_181507.jpg,matched,0.6556847290640394,KA18P2987,KA1P2987,0.7911028861999512,0.6359774060547352,0.1111111111111111,0
data_prepared/indian_lp\b9467810-4022-4cf5-87e7-fed0d63c8e2f___new_1658240d1500548920-close-look-2017-skoda-octavia-facelift-hands-free-parking-front-bumper.jpg.xml,data_prepared/indian_lp\b9467810-4022-4cf5-87e7-fed0d63c8e2f___new_1658240d1500548920-close-look-2017-skoda-octavia-facelift-hands-free-parking-front-bumper.jpg.jpeg,matched,0.6409295352323838,MH20EE7597,MH20EE7597,0.8748934864997864,0.99307581782341,0.0,1
data_prepared/indian_lp\ba457a81-cf10-4879-8e8f-3a0a8d10689a___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_hqdefault.xml,data_prepared/indian_lp\ba457a81-cf10-4879-8e8f-3a0a8d10689a___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_hqdefault.jpg,matched,0.9090909090909091,RJ27TC0530,RJ27TC0530,0.780151903629303,0.8183294743299484,0.0,1
data_prepared/indian_lp\bb210ab4-795c-4b2b-9b6e-4597cbc67375___White-2BPlate.xml,data_prepared/indian_lp\bb210ab4-795c-4b2b-9b6e-4597cbc67375___White-2BPlate.jpeg,matched,0.5714285714285714,MH01AV8866,MH01AV8866,0.8387819528579712,0.9972474038600921,0.0,1
data_prepared/indian_lp\bb767d81-73b4-4c47-b619-7efde490b199___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_oem-name0 - Copy.xml,data_prepared/indian_lp\bb767d81-73b4-4c47-b619-7efde490b199___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_oem-name0 - Copy.jpg,matched,0.6205128205128205,RJ27TC0530,RJ27TC0530,0.7946766018867493,0.7685493767261505,0.0,1
data_prepared/indian_lp\bb767d81-73b4-4c47-b619-7efde490b199___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_oem-name0.xml,data_prepared/indian_lp\bb767d81-73b4-4c47-b619-7efde490b199___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_oem-name0.jpg,matched,0.6436170212765957,RJ27TC0530,RJ27TC0530,0.8532426953315735,0.8822381436824799,0.0,1
data_prepared/indian_lp\bbf22d00-3dd6-4338-b701-264e0c0c0aff___Maruti-Swift-DZire-Photos-1.jpg.xml,data_prepared/indian_lp\bbf22d00-3dd6-4338-b701-264e0c0c0aff___Maruti-Swift-DZire-Photos-1.jpg.jpeg,matched,0.60437508336668,HR26CM6005,HR26CM6005,0.8433631062507629,0.9923222541809082,0.0,1
data_prepared/indian_lp\bcdc8b42-5dd4-48e2-8104-706440524bfe___hqdefault0.jpg.xml,data_prepared/indian_lp\bcdc8b42-5dd4-48e2-8104-706440524bfe___hqdefault0.jpg.jpeg,matched,0.7958703606900157,TS08ER1643,TS08ER1643,0.8426939845085144,0.9573206722736358,0.0,1
data_prepared/indian_lp\bd742e42-bacc-430e-b9aa-9df666f5d9b3___kicker-647_010517112446.jpg.xml,data_prepared/indian_lp\bd742e42-bacc-430e-b9aa-9df666f5d9b3___kicker-647_010517112446.jpg.jpeg,matched,0.6113951789627465,AP28N3107,AP28N317,0.7992183566093445,0.9439956843852997,0.1111111111111111,0
data_prepared/indian_lp\bdad5f66-70ad-4241-9a62-bba1123c3486___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_1447945d1449508546t-my-nissan-terrano-85-ps-_img_000000_000000.xml,data_prepared/indian_lp\bdad5f66-70ad-4241-9a62-bba1123c3486___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_1447945d1449508546t-my-nissan-terrano-85-ps-_img_000000_000000.jpg,matched,0.5836734693877551,KA05MQ92,JA45BR92,0.8026590943336487,0.6583057660609484,0.5,0
data_prepared/indian_lp\be483d11-33f0-4c1f-87b6-9844eea28996___1093346d1370435964-take-look-number-plate-photo.jpg.xml,data_prepared/indian_lp\be483d11-33f0-4c1f-87b6-9844eea28996___1093346d1370435964-take-look-number-plate-photo.jpg.jpeg,matched,0.5819972514887769,KA5122727,KA4247,0.8455352783203125,0.4842729518810908,0.5555555555555556,0
data_prepared/indian_lp\bff789cd-2d58-4399-a55e-33be55f313e3___IMG_0472.jpg.xml,data_prepared/indian_lp\bff789cd-2d58-4399-a55e-33be55f313e3___IMG_0472.jpg.jpeg,matched,0.56907659269864,MH02CT2727,MH02CT2727,0.8611173033714294,0.9839932560920716,0.0,1
data_prepared/indian_lp\c02b3989-8334-4cf7-b69c-bcd177e209d4___mqdefault.jpg.xml,data_prepared/indian_lp\c02b3989-8334-4cf7-b69c-bcd177e209d4___mqdefault.jpg.jpeg,matched,0.6718346253229974,TN99F2378,TN99F2378,0.8704308867454529,0.9861124224132962,0.0,1
data_prepared/indian_lp\c03a7106-1fb9-471f-bbb0-2e8f4a29759a___38e7b1109eb976088e1df2f14ac4c08c.jpg - Copy.xml,data_prepared/indian_lp\c03a7106-1fb9-471f-bbb0-2e8f4a29759a___38e7b1109eb976088e1df2f14ac4c08c.jpg - Copy.jpeg,matched,0.5765345765345765,KL13AA6340,KL13AA340,0.8419070839881897,0.944881796836853,0.1,0
data_prepared/indian_lp\c03a7106-1fb9-471f-bbb0-2e8f4a29759a___38e7b1109eb976088e1df2f14ac4c08c.jpg.xml,data_prepared/indian_lp\c03a7106-1fb9-471f-bbb0-2e8f4a29759a___38e7b1109eb976088e1df2f14ac4c08c.jpg.jpeg,matched,0.5113636363636364,KL57A111,L1T,0.8309261202812195,0.3053165872891744,0.75,0
data_prepared/indian_lp\c06d4d42-591f-429e-92b4-20e701f89c14___2014-VW-Polo-facelift-spied-India-rear.jpg.xml,data_prepared/indian_lp\c06d4d42-591f-429e-92b4-20e701f89c14___2014-VW-Polo-facelift-spied-India-rear.jpg.jpeg,gt_missed,0.0,MH14TCF460,,0.0,0.0,1.0,0
data_prepared/indian_lp\c06d4d42-591f-429e-92b4-20e701f89c14___2014-VW-Polo-facelift-spied-India-rear.jpg.xml,data_prepared/indian_lp\c06d4d42-591f-429e-92b4-20e701f89c14___2014-VW-Polo-facelift-spied-India-rear.jpg.jpeg,pred_unmatched,0.0,,MH14TCF460,0.7987905740737915,0.7624463230371475,,0
data_prepared/indian_lp\c1d91c5e-128b-41d4-9f9d-ebfbef98b597___High_security_n15816.jpg.xml,data_prepared/indian_lp\c1d91c5e-128b-41d4-9f9d-ebfbef98b597___High_security_n15816.jpg.jpeg,matched,0.726307880154034,MH01AE8017,MH01E017,0.8904944062232971,0.9691934809088707,0.2,0
data_prepared/indian_lp\c2feb2b7-fbb3-4e1e-ad48-cc8112a1ab3f___Maruti_R3_On_Test.jpg.xml,data_prepared/indian_lp\c2feb2b7-fbb3-4e1e-ad48-cc8112a1ab3f___Maruti_R3_On_Test.jpg.jpeg,matched,0.8346384154767388,HR99HA4575,HR99HA4575,0.8116825819015503,0.8790569841861725,0.0,1
data_prepared/indian_lp\c30a1535-9d8f-465e-a7f4-aa726f19f0b1___new-maruti-alto-k10-2_625x300_41414071192.jpg.xml,data_prepared/indian_lp\c30a1535-9d8f-465e-a7f4-aa726f19f0b1___new-maruti-alto-k10-2_625x300_41414071192.jpg.jpeg,matched,0.5320560058953574,HR26CT6702,HR26CT6702,0.8693862557411194,0.9752530694007874,0.0,1
data_prepared/indian_lp\c41652d9-19ae-4a7d-8423-230340ac30bc___Skoda_Laura_DSG_Long_Term_Review-125.jpg.xml,data_prepared/indian_lp\c41652d9-19ae-4a7d-8423-230340ac30bc___Skoda_Laura_DSG_Long_Term_Review-125.jpg.jpeg,matched,0.6577126577126577,MH20BN3525,MH20BN3525,0.8348013162612915,0.8805934667587281,0.0,1
data_prepared/indian_lp\c48f8704-bc40-462a-a595-445b2f2e63fe___new_77cca4b6f3864b3928824a030ba101d2.jpg.xml,data_prepared/indian_lp\c48f8704-bc40-462a-a595-445b2f2e63fe___new_77cca4b6f3864b3928824a030ba101d2.jpg.jpeg,matched,0.5407445977609997,KL60N5344,KL60N5344,0.8443658351898193,0.99504111872779,0.0,1
data_prepared/indian_lp\c795950c-766a-4a2e-9636-62d663d6f06b___62bf1edb36141f114521ec4bb4175579.jpg.xml,data_prepared/indian_lp\c795950c-766a-4a2e-9636-62d663d6f06b___62bf1edb36141f114521ec4bb4175579.jpg.jpeg,matched,0.7109886324491905,GJ7BB766,GJ71,0.6959332823753357,0.38484983146190643,0.625,0
data_prepared/indian_lp\c8a79e91-8c48-42d0-9b80-137fd033493c___automakers-number-plates-nitin-gadkari_827x510_61522653557.jpg.xml,data_prepared/indian_lp\c8a79e91-8c48-42d0-9b80-137fd033493c___automakers-number-plates-nitin-gadkari_827x510_61522653557.jpg.jpeg,matched,0.6951827242524917,MH14TC947,MH14TC947,0.8347628116607666,0.7862154973877801,0.0,1
data_prepared/indian_lp\ca18d733-ec53-49d9-87aa-a9f6c52cc7bb___VW-Polo-GT-TSI-badge-on-the-grille.jpg.xml,data_prepared/indian_lp\ca18d733-ec53-49d9-87aa-a9f6c52cc7bb___VW-Polo-GT-TSI-badge-on-the-grille.jpg.jpeg,matched,0.5997400909681612,MH14DT8831,MH14DT8831,0.8899205327033997,0.9656951665878296,0.0,1
data_prepared/indian_lp\car-wbs-AP02BP2454_00000.xml,data_prepared/indian_lp\car-wbs-AP02BP2454_00000.jpeg,matched,0.5668010365678088,AP02BP2454,AP02BP2454,0.8297979235649109,0.9847236096858978,0.0,1
data_prepared/indian_lp\car-wbs-CH01AN0001_00000.xml,data_prepared/indian_lp\car-wbs-CH01AN0001_00000.png,matched,0.6744670991658943,CH01AN0001,CH01AN0001,0.8585453629493713,0.995938515663147,0.0,1
data_prepared/indian_lp\car-wbs-DL10CG4693_00000.xml,data_prepared/indian_lp\car-wbs-DL10CG4693_00000.jpeg,matched,0.6580410850073771,DL10CG4693,DL10CG4693,0.8867179155349731,0.9647319912910461,0.0,1
data_prepared/indian_lp\car-wbs-DL12C3536_00000.xml,data_prepared/indian_lp\car-wbs-DL12C3536_00000.jpeg,matched,0.6654108579308045,DL12C3536,DL12C3536,0.8555644750595093,0.9286326964696249,0.0,1
data_prepared/indian_lp\car-wbs-DL3CAY2231_00000.xml,data_prepared/indian_lp\car-wbs-DL3CAY2231_00000.jpeg,matched,0.5130315500685871,DL3CAY2231,DL3CAY2231,0.8634149432182312,0.9717964947223663,0.0,1
data_prepared/indian_lp\car-wbs-DL3CAY9324_00000.xml,data_prepared/indian_lp\car-wbs-DL3CAY9324_00000.jpeg,matched,0.6264097744360902,DL3CAY9324,DL3CAY9324,0.8532719016075134,0.9249472856521607,0.0,1
data_prepared/indian_lp\car-wbs-DL6CM6683_00000.xml,data_prepared/indian_lp\car-wbs-DL6CM6683_00000.jpg,matched,0.681184668989547,DL6CM6683,DL6CM6683,0.833858072757721,0.9185081322987875,0.0,1
data_prepared/indian_lp\car-wbs-DL6CM6683_00001.xml,data_prepared/indian_lp\car-wbs-DL6CM6683_00001.jpg,matched,0.5832614322691976,DL6CM6683,DL6CM6683,0.8448591232299805,0.9603184395366244,0.0,1
data_prepared/indian_lp\car-wbs-DL7CN5617_00000.xml,data_prepared/indian_lp\car-wbs-DL7CN5617_00000.png,gt_missed,0.0,DL7CN5617,,0.0,0.0,1.0,0
data_prepared/indian_lp\car-wbs-DL7CN5617_00000.xml,data_prepared/indian_lp\car-wbs-DL7CN5617_00000.png,pred_unmatched,0.0,,DL7CN5617,0.863696277141571,0.9621900187598335,,0
data_prepared/indian_lp\car-wbs-DL8CX4850_00000.xml,data_prepared/indian_lp\car-wbs-DL8CX4850_00000.png,matched,0.7250665877478544,DL8CX4850,DL8CX4850,0.7904075384140015,0.983004285229577,0.0,1
data_prepared/indian_lp\car-wbs-GJ03JL0126_00000.xml,data_prepared/indian_lp\car-wbs-GJ03JL0126_00000.png,matched,0.5957207207207207,GJ03JL0126,GJ03JL0126,0.8668777942657471,0.9749676167964936,0.0,1
data_prepared/indian_lp\car-wbs-GJ05JH2501_00000.xml,data_prepared/indian_lp\car-wbs-GJ05JH2501_00000.jpg,matched,0.5850340136054422,GJ05JH2501,GJ05JH2501,0.8219055533409119,0.9780233204364777,0.0,1
data_prepared/indian_lp\car-wbs-GJ05JH2501_00001.xml,data_prepared/indian_lp\car-wbs-GJ05JH2501_00001.jpg,matched,0.5960508189193326,GJ05JH2501,GJ05JH2501,0.8142006397247314,0.9818826496601105,0.0,1
data_prepared/indian_lp\car-wbs-GJW115A1138_00000.xml,data_prepared/indian_lp\car-wbs-GJW115A1138_00000.jpeg,matched,0.6363636363636364,GJW115A1138,GJW115A113,0.8627603650093079,0.9696252346038818,0.09090909090909091,0
data_prepared/indian_lp\car-wbs-HR11F7575_00000.xml,data_prepared/indian_lp\car-wbs-HR11F7575_00000.jpg,matched,0.5863347457627118,HR11F7575,HR11F7575,0.8285567760467529,0.9793785678015815,0.0,1
data_prepared/indian_lp\car-wbs-HR26AZ5927_00000.xml,data_prepared/indian_lp\car-wbs-HR26AZ5927_00000.png,matched,0.5596465390279823,HR26AZ5927,HR26AZ5927,0.829178512096405,0.971654886007309,0.0,1
data_prepared/indian_lp\car-wbs-HR26BA8008_00000.xml,data_prepared/indian_lp\car-wbs-HR26BA8008_00000.jpeg,matched,0.776672266011974,HR26BA8008,MHR26Q808,0.8360413312911987,0.7722405427032046,0.4,0
data_prepared/indian_lp\car-wbs-HR26BC5514_00000.xml,data_prepared/indian_lp\car-wbs-HR26BC5514_00000.png,matched,0.5756266205704408,HR26BC5514,HR26BEC5514,0.8328327536582947,0.9367180033163591,0.1,0
data_prepared/indian_lp\car-wbs-HR26BC5514_00001.xml,data_prepared/indian_lp\car-wbs-HR26BC5514_00001.png,matched,0.6428571428571429,HR26BC5514,HR26BC5514,0.8320798277854919,0.9449501991271972,0.0,1
data_prepared/indian_lp\car-wbs-HR26BP3543_00000.xml,data_prepared/indian_lp\car-wbs-HR26BP3543_00000.jpeg,matched,0.6163793103448276,HR26BP3543,HR26BP3543,0.8704603314399719,0.9903222918510437,0.0,1
data_prepared/indian_lp\car-wbs-HR26BP3543_00001.xml,data_prepared/indian_lp\car-wbs-HR26BP3543_00001.jpeg,matched,0.5672169811320755,HR26BP3543,HR26BP3543,0.8608284592628479,0.9836181342601776,0.0,1
data_prepared/indian_lp\car-wbs-HR26BR9044_00000.xml,data_prepared/indian_lp\car-wbs-HR26BR9044_00000.png,matched,0.5641025641025641,HR26BR9044,HR26ER9044,0.8394466638565063,0.9380098342895508,0.1,0
data_prepared/indian_lp\car-wbs-HR26BU0380_00000.xml,data_prepared/indian_lp\car-wbs-HR26BU0380_00000.png,matched,0.5563636363636364,HR26BU0380,HR26BU0380,0.8333780169487,0.9615516304969788,0.0,1
data_prepared/indian_lp\car-wbs-HR26CB1900_00000.xml,data_prepared/indian_lp\car-wbs-HR26CB1900_00000.png,matched,0.6774193548387096,HR26CB1900,HR26CB1900,0.7144959568977356,0.9864101767539978,0.0,1
data_prepared/indian_lp\car-wbs-HR26CE1485_00000.xml,data_prepared/indian_lp\car-wbs-HR26CE1485_00000.png,matched,0.5149740672578217,HR26CE1485,HR26CE1485,0.8482212424278259,0.9245707511901855,0.0,1
data_prepared/indian_lp\car-wbs-HR26CH3604_00000.xml,data_prepared/indian_lp\car-wbs-HR26CH3604_00000.jpeg,matched,0.7498207028448481,HR26CH3604,HR26CH3604,0.8599008321762085,0.970884132385254,0.0,1
data_prepared/indian_lp\car-wbs-HR26CK8571_00000.xml,data_prepared/indian_lp\car-wbs-HR26CK8571_00000.jpeg,matched,0.5668382744541097,HR26CK8571,HR26CK8571,0.8499827980995178,0.983777004480362,0.0,1
data_prepared/indian_lp\car-wbs-HR26CM6005_00000.xml,data_prepared/indian_lp\car-wbs-HR26CM6005_00000.jpeg,matched,0.6242496998799519,HR26CM6005,HR26CM6005,0.8433631062507629,0.9923222541809082,0.0,1
data_prepared/indian_lp\car-wbs-HR26CR3302_00000.xml,data_prepared/indian_lp\car-wbs-HR26CR3302_00000.jpeg,matched,0.6874566874566874,HR26CR3302,HR26CR3302,0.8435268402099609,0.9598389744758606,0.0,1
data_prepared/indian_lp\car-wbs-HR26CT4063_00000.xml,data_prepared/indian_lp\car-wbs-HR26CT4063_00000.jpeg,matched,0.5752009184845006,HR26CT4063,HR26CT4063,0.8614401817321777,0.9903935551643371,0.0,1
data_prepared/indian_lp\car-wbs-HR26CT6702_00000.xml,data_prepared/indian_lp\car-wbs-HR26CT6702_00000.jpeg,matched,0.5492507983296487,HR26CT6702,HR26CT6702,0.8693862557411194,0.9752530694007874,0.0,1
data_prepared/indian_lp\car-wbs-HR26CT6702_00001.xml,data_prepared/indian_lp\car-wbs-HR26CT6702_00001.jpeg,matched,0.5696649029982364,HR26CT6702,HR26CT6702,0.8798389434814453,0.9870990991592408,0.0,1
data_prepared/indian_lp\car-wbs-HR26CU6799_00000.xml,data_prepared/indian_lp\car-wbs-HR26CU6799_00000.png,matched,0.5921052631578947,HR26CU6799,HR26CU6799,0.8477433919906616,0.9924751460552216,0.0,1
data_prepared/indian_lp\car-wbs-HR26DA0471_00000.xml,data_prepared/indian_lp\car-wbs-HR26DA0471_00000.jpeg,matched,0.582089552238806,HR26DA0471,HR26DA0471,0.8672433495521545,0.9992584943771362,0.0,1
data_prepared/indian_lp\car-wbs-HR26DA2330_00000.xml,data_prepared/indian_lp\car-wbs-HR26DA2330_00000.jpeg,matched,0.5604615565760037,HR26DA2330,HR26DA2330,0.865809977054596,0.979309469461441,0.0,1
data_prepared/indian_lp\car-wbs-HR26DG6167_00000.xml,data_prepared/indian_lp\car-wbs-HR26DG6167_00000.jpeg,matched,0.5911646586345382,HR26DG6167,HR26DG6167,0.8802263140678406,0.9445633471012116,0.0,1
data_prepared/indian_lp\car-wbs-HR26U7501_00000.xml,data_prepared/indian_lp\car-wbs-HR26U7501_00000.jpeg,matched,0.7044418259132128,HR26U7501,HR26U7501,0.8870999813079834,0.8832244210773044,0.0,1
data_prepared/indian_lp\car-wbs-HR51AY9099_00000.xml,data_prepared/indian_lp\car-wbs-HR51AY9099_00000.jpg,matched,0.5683035714285715,HR51AY9099,HR51AY9099,0.8258451223373413,0.9737398743629455,0.0,1
data_prepared/indian_lp\car-wbs-HR696969_00000.xml,data_prepared/indian_lp\car-wbs-HR696969_00000.jpeg,matched,0.6364605543710021,HR696969,HR696969,0.8600528240203857,0.9851574525237083,0.0,1
data_prepared/indian_lp\car-wbs-HR99BJ6662_00000.xml,data_prepared/indian_lp\car-wbs-HR99BJ6662_00000.jpeg,matched,0.5495592732505846,HR99BJ6662,HR99B662,0.9041547179222107,0.8977249749004841,0.2,0
data_prepared/indian_lp\car-wbs-HR99EX6037_00000.xml,data_prepared/indian_lp\car-wbs-HR99EX6037_00000.jpeg,matched,0.7056084963992144,HR99EX6037,HP9EX6037,0.8580533862113953,0.8529235422611237,0.2,0
data_prepared/indian_lp\car-wbs-HRDK0830_00000.xml,data_prepared/indian_lp\car-wbs-HRDK0830_00000.jpeg,matched,0.5962037637897469,HR26DK0830,HR2CK0830,0.8642787337303162,0.9349874390496148,0.2,0
data_prepared/indian_lp\car-wbs-KA01CA2555_00000.xml,data_prepared/indian_lp\car-wbs-KA01CA2555_00000.png,matched,0.6961206896551724,KL01CA2555,KL01CA555,0.8651033639907837,0.8069104883405898,0.1,0
data_prepared/indian_lp\car-wbs-KA031351_00000.xml,data_prepared/indian_lp\car-wbs-KA031351_00000.jpeg,matched,0.5165289256198347,KA031351,KA031351,0.8303849101066589,0.9936167672276497,0.0,1
data_prepared/indian_lp\car-wbs-KA03MG2784_00000.xml,data_prepared/indian_lp\car-wbs-KA03MG2784_00000.png,matched,0.6642683747184932,KA03MG2784,KA03MG2784,0.8769729733467102,0.997613000869751,0.0,1
data_prepared/indian_lp\car-wbs-KA03NA8385_00000.xml,data_prepared/indian_lp\car-wbs-KA03NA8385_00000.png,gt_missed,0.0,KA03NA8385,,0.0,0.0,1.0,0
data_prepared/indian_lp\car-wbs-KA03NA8385_00000.xml,data_prepared/indian_lp\car-wbs-KA03NA8385_00000.png,pred_unmatched,0.0,,KA03NA8385,0.8519955277442932,0.9837875068187714,,0
data_prepared/indian_lp\car-wbs-KA04MN3622_00000.xml,data_prepared/indian_lp\car-wbs-KA04MN3622_00000.jpg,matched,0.5726480836236933,KA04MN3622,KA04MN3622,0.8333214521408081,0.8985733211040496,0.0,1
data_prepared/indian_lp\car-wbs-KA05MG1909_00000.xml,data_prepared/indian_lp\car-wbs-KA05MG1909_00000.png,matched,0.6340837845540039,KA05MG1909,KA05MG90,0.8781661987304688,0.6855994798243046,0.2,0
data_prepared/indian_lp\car-wbs-KA18P2987_00000.xml,data_prepared/indian_lp\car-wbs-KA18P2987_00000.jpg,matched,0.6895093062605753,KA18P2987,KA18P2987,0.8132945895195007,0.9815685020552741,0.0,1
data_prepared/indian_lp\car-wbs-KA29Z999_00000.xml,data_prepared/indian_lp\car-wbs-KA29Z999_00000.jpeg,matched,0.5341265690376569,KA29Z999,KA29Z999,0.8776058554649353,0.8944548442959785,0.0,1
